listing_id,price_confirmed,price_on_request,area_util_sqm,area_lote_sqm,num_bathrooms,condition,heating,energy_certificate,has_parking,has_terrace,has_balcony,has_garden,has_pool,has_storage,is_new_development,is_luxury,is_offmarket,typology_code,advertiser_commercial_name,advertiser_type,ami_license,ad_reference,external_url,description_full,has_ai_photos,scraped_at
34993025,,False,315.0,360.0,4,Segunda mão/bom estado,,Classe energética:,True,True,False,True,False,False,True,False,False,chalet,CENTURY 21 Medimaio,Profissional,AMI 5023,1747-02167,,"Descubra esta magnífica casa T5, situada na encantadora União das Freguesias de Sintra, uma verdadeira joia no coração de Lisboa. Com uma área generosa de 315m², esta propriedade usada oferece um espaço ideal para famílias que procuram conforto e qualidade de vida. O preço de 680.000€ torna esta oportunidade ainda mais irresistível.

A casa apresenta um layout funcional, com cinco quartos espaçosos que garantem privacidade e conforto. As áreas comuns são amplas e luminosas, perfeitas para momentos de convívio em família. Os acabamentos de qualidade e as características únicas da casa, como um jardim privado, tornam este espaço ainda mais especial.

Localizada em Sintra, a casa beneficia de uma envolvência natural deslumbrante e de uma rica oferta cultural. A proximidade a transportes públicos, escolas e comércio local torna esta localização ideal para quem valoriza a conveniência. Não perca a oportunidade de visitar esta casa e transformar este espaço no seu novo lar!",True,2026-07-16T15:56:28.387252
35009721,,False,240.0,,2,Segunda mão/bom estado,,Classe energética:,True,False,True,True,False,False,True,False,False,chalet,ERA Telheiras,Profissional,AMI 5404,334260012,,"Moradia isolada T4 com vista mar na Azoia
Entre a imponência da paisagem atlântica e a autenticidade única da Azoia, encontramos esta moradia isolada T4, uma propriedade com carácter raro, presença marcante e uma atmosfera difícil de encontrar.
A poucos minutos do Cabo da Roca, esta casa beneficia de vista mar e de uma envolvente muito especial, onde a natureza, a tranquilidade e a identidade da zona se fazem sentir em cada detalhe. Implantada num lote de 495 m², oferece 240 m² de área bruta de habitação, além de garagem, anexo com telheiro e uma generosa área exterior.
O seu grande diferencial está na forma como se apresenta: uma casa com alma própria, marcada pelo estilo rústico, pela azulejaria tradicional, pelos materiais naturais e pela riqueza dos ambientes interiores. Com 4 quartos e 2 casas de banho, esta é uma propriedade que pode responder tanto a quem procura residência permanente, como a quem deseja uma segunda habitação ou um refúgio de fim de semana numa das zonas mais especiais de Colares.
Mais do que uma moradia, esta é uma casa para quem valoriza autenticidade, carácter e uma ligação emocional ao lugar onde vive.",True,2026-07-16T15:56:34.102176
34523686,,False,,890.0,8,Segunda mão/bom estado,,Propriedade isenta,True,False,False,True,False,False,True,False,False,countryhouse,Quintela + Penalva | Knight Frank,Profissional,AMI 6182,PROP-010997,,"Quinta constituída por duas propriedades adjacentes, inserida em zona tranquila e rodeada por áreas verdes na Ribeira de Sintra. Com localização privilegiada próxima do centro da Vila de Sintra, com acesso a todos o tipo de comércio e serviços, espaços culturais e de lazer, escolas, e com vasta oferta de transporte públicos. de fáceis acessos à autoestrada permitindo rápido acesso a Cascais e Lisboa.

A casa existente, com 418 m2 de área bruta privativa, está inserida num terreno com 890 m2, e poderá funcionar como uma habitação única ou como duas independentes com entrada comum. Adjacente a este fica o outro terreno com 35.000 m2. Atualmente encontra-se em fase de recuperação total sob orientação de arquiteto, mantendo a arquitetura original, mas permitindo alterações nos acabamentos interiores e na configuração dos quartos tendo em conta que dois quartos, duas casas de banho, uma cozinha e uma sala já se encontram totalmente concluídos.

No total, a casa poderá dispôr de até de 8 quartos em suíte, 8 casas de banho, 2 cozinhas, 2 salas e receção. O terreno maior inclui uma pequena ruína e um tanque de rega de 150 m2, susceptível de conversão em piscina. È ainda permitida a construção adicional de até aproximadamente 350 m2 junto ao tanque, conforme o PDM local.

A disposição do imóvel, aliada à sua localização, oferece excelente potencial para exploração turística ou residência, com amplos espaços exteriores e zonas verdes.

Características:

- 2 propriedades adjacentes
- Terreno de 35.000 m2 + Terreno de 890 m2
- Área bruta privativa: 418 m2
- Receção (para exploração turística)
- Aquecimento central e águas quentes por painéis solares
- Possibilidade de alterações nos acabamentos e distribuição interior
- Tanque de rega de 150 m2 no terreno maior
- Possibilidade de construção adicional de até +/- 350 m2
- Pinhal
- Terrenos de cultivo
- Pequena ribeira que atravessa a propriedade

Sintra beneficia da paisagem cultural e natural e a notável presença da sua arquitectura romântica, resultando na sua classificação catalogada pela UNESCO, como Património Mundial da Humanidade.

Conhecida pela sua Serra e monumentos e pontos turísticos e culturais tais como o Castelo dos Mouros, O Palácio Nacional da Pena, o Palácio Nacional de Sintra, a Quinta da Regaleira, o Palácio e Jardins de Monserrate. 

Próximo de comércio local, restaurantes, explanadas e cafés com doces regionais tais como a Casa Piriquita, o café Saudade e a Fabrica de Queijadas - Recordação de Sintra onde podemos encontrar as famosas queijadas e travesseiros de Sintra. 

Com fácil acesso a praias tais como a Praia da Ursa, a Praia das Maças, a Praia do Magoito, a Praia de São Julião e ao Cabo da Roca conhecido por ser o ponto mais ocidental da Europa Continental. 

Com uma vasta rede de transportes à disposição e acesso facilitado a Cascais, Lisboa e ao Aeroporto Humberto Delgado. 
Categoria Energética: Isento 

ref:PROP-010997.",True,2026-07-16T15:56:39.841691
33610562,,False,2.264,59.0,10,Segunda mão/bom estado,,Classe energética:,True,False,False,True,True,True,True,False,False,countryhouse,Private Luxury Real Estate,Profissional,AMI 14133,NR8442,,"Oportunidade de adquirir uma quinta histórica do final do século XIX, localizada no coração de São Pedro de Penaferrim, Sintra. Esta propriedade única possui um terreno generoso de 59.200 m², com áreas construídas totalizando 2.639 m², sendo totalmente murada e dotada de diversas edificações de prestígio.

Residência Principal e Infraestruturas Excepcionais:

A residência principal, um imponente palacete, é o destaque deste conjunto. Cercada por vastas áreas externas, a propriedade inclui uma piscina de grandes dimensões (33x12 m), campo de ténis, pomares, jardins exuberantes e um bosque encantador. Estas características tornam-na ideal para um refúgio exclusivo ou para o desenvolvimento de um projeto turístico-residencial de alto padrão.

Projeto de Ampliação Aprovado:

A quinta já conta com um projeto aprovado de ampliação e remodelação, que abrange as edificações situadas na zona norte, resultando em uma área bruta total de 2.635 m² e 32 suítes distribuídas da seguinte forma:

Casa Principal: Com quatro pisos e 1.634 m² de área bruta privativa, esta residência ostenta tetos altos nos pisos nobres (0 e 1). O projeto de remodelação contempla cinco salas amplas, sala de jantar, capela, biblioteca, 18 suítes, cozinha e áreas de apoio.
No coração desta propriedade, encontra-se uma capela encantadora que adiciona um toque de espiritualidade e elegância ao ambiente. Este espaço sagrado, cuidadosamente preservado, reflete a riqueza arquitetônica e cultural da época em que foi construída. A capela desta quinta não é apenas um espaço de devoção, mas uma verdadeira joia arquitetônica que complementa a grandiosidade da propriedade. Ela representa uma oportunidade única para os futuros proprietários, seja para manter um local de culto privado ou para incorporar ao desenvolvimento turístico-residencial.

Casa 2: Uma nova edificação será construída em substituição às instalações existentes, com três pisos e 907 m² de área bruta privativa. A casa contará com 11 suítes, sala de jantar, áreas de serviço, duas salas de jantar adicionais, cozinha e áreas de apoio.

Casa 3: Edificação existente a ser remodelada, com dois pisos, 94 m² de área bruta privativa e um pátio de 200 m². Serão mantidas uma sala e três suítes.

Versatilidade e Potencial Inexplorado:

Esta propriedade é um excelente investimento para o desenvolvimento de um empreendimento turístico-residencial, oferecendo uma capacidade de alojamento ampliada e áreas destinadas à restauração, eventos, e atividades culturais ou institucionais. Além disso, o terreno apresenta um significativo potencial construtivo adicional, com possibilidades de expansão na zona urbana e rústica, elevando a edificabilidade total para impressionantes 5.543 m². 

Localização Privilegiada:

Situada na zona mais elevada da propriedade, as edificações proporcionam vistas deslumbrantes sobre os jardins e a envolvente. A localização estratégica oferece acesso imediato ao centro de São Pedro de Sintra e ao centro histórico de Sintra, estando a apenas 10 minutos de carro das famosas praias de Praia Grande e Praia das Maçãs, bem como de Cascais e Estoril. Além disso, encontra-se a 5 minutos das autoestradas A16 e A5, e a 40 minutos do Aeroporto de Lisboa e do centro da capital.

Oportunidade Incomparável!

Este é um investimento excepcional para quem procura uma propriedade histórica de prestígio, com potencial para um desenvolvimento de luxo em uma das zonas mais icônicas de Portugal. 
Não perca a chance de explorar todo o potencial desta quinta extraordinária!

Vídeo em breve! 
Categoria Energética: E 

ref:NR8442.",True,2026-07-16T15:56:45.557475
35003695,,False,414.0,5.002,4,Segunda mão/bom estado,,Classe energética:,True,False,False,True,True,False,True,False,False,chalet,Settlers Realty,Profissional,AMI 18376,SR_647,,"Esta moradia com 414,30m² de área de construção, oferece uma localização privilegiada com vista para a Serra de Sintra, proximidade de praias e acessos rápidos para Lisboa e Cascais, a apenas 10min das Azenhas do Mar. 

Composição da moradia:

Piso térreo: hall de entrada (8,75m²); sala de estar orientada a nascente/sul (93,50 m²) com lareira de dupla face e recuperador de calor; wc social (5,90 m²); cozinha equipada com zona de refeições e ilha (26,80 m²) com acesso ao jardim; suíte orientada a sul/poente (34,90 m²) e wc completo com banheira (10,7 m2).

Primeiro piso: Sala multiusos (118 m²) com WC completo com janela e base de duche (6.2m²), dois quartos (32.1 m² e 36.2m²); suíte (35.7m²) com WC completo com janela e base de duche (8.9 m2).

Piso inferior: Sala multiusos (170,67 m²).

Equipamentos e extras:

Ar condicionado, aspiração central, cozinha equipada, painéis solares para aquecimento de água e piscina privada. O lote dispões de furo de água.

Estacionamento exterior.

A moradia projetada por Arquimagoito - Gabinete de Arquitetura e Engenharia carece de licenciamento do primeiro piso, dispondo a nossa equipa de orçamento para a realização do respetivo processo de licenciamento.

Se procura uma moradia exclusiva em plena comunhão com a natureza, esta é a solução ideal.

A presente informação não tem caráter contratual, carecendo o comprador da verificação prévia de toda a documentação do imóvel. Este anúncio poderá eventualmente ter alguma imprecisão da qual a agência não poderá ser responsabilizada.

Classificação Energética: B
SR_647 

ref: SR_647.",True,2026-07-16T15:56:51.512281
35109974,,False,130.0,,3,Segunda mão/bom estado,,Classe energética:,False,False,False,False,False,False,True,False,False,home,CENTURY 21 Gikasa,Profissional,AMI 11005,1356-01883,,"Apresentamos este magnífico apartamento T4 Duplex, totalmente remodelado, onde o conforto, a funcionalidade e a qualidade dos acabamentos se unem para proporcionar uma experiência de habitação única.
Com áreas amplas, excelente exposição solar e abundante luz natural, este imóvel foi alvo de uma remodelação integral, incluindo instalações elétricas e canalizações novas, caixilharia de elevada eficiência, cozinha totalmente renovada, casas de banho modernas e equipamentos novos, permitindo usufruir de uma casa pronta a habitar.
A distribuição dos espaços foi cuidadosamente pensada para garantir conforto e privacidade, sendo composto por:
4 quartos de excelentes dimensões;
3 casas de banho totalmente remodeladas;
Sala de estar e de jantar ampla e luminosa;
Cozinha moderna, totalmente equipada;
Excelente organização entre as áreas social e privada, proporcionada pela configuração duplex.
Localizado no centro do Linhó, uma das zonas mais procuradas do concelho de Sintra, beneficia de uma localização privilegiada, combinando tranquilidade com uma excelente oferta de serviços e acessibilidades.
Nas proximidades encontrará:
Prestigiadas escolas internacionais, como a American International School of Lisbon (AISL) e a TASIS Portugal;
Comércio, supermercados, restaurantes e serviços;
Vista desafogada sobre a Serra de Sintra;
A poucos minutos do centro histórico de Sintra e das praias e da marina de Cascais;
Excelentes acessos às principais vias rodoviárias, incluindo a A5, A16 e IC19, permitindo rápidas ligações a Lisboa, Cascais e Sintra.

Se procura um apartamento familiar, moderno, com excelentes áreas, pronto a habitar e inserido numa localização privilegiada, esta poderá ser a oportunidade ideal.
Agende já a sua visita e venha descobrir a sua próxima casa.",True,2026-07-16T15:56:57.006944
33579547,,False,280.0,880.0,3,Segunda mão/bom estado,,Classe energética:,True,False,False,False,False,False,True,False,False,chalet,"Uon, Mediação Imobiliária",Profissional,AMI 3245,41791,,"Moradia espaçosa e renovada, localizada em tranquila zona de Colares, integrada em lote de terreno com 880 m².
Casa projetada com extremo detalhe, a 8 min. da Praia das Maçãs, disfruta de Vista Serra, amplo espaço exterior com extensa área de jardim, terraço e Piscina e enquadramento único.

Composição: 
Piso 0: 
hall de entrada, acesso ao Piso 1
Sala de estar c/ lareira, 2 janelas e acesso direto ao jardim
Sala de jogos, acesso ao jardim
Sala de jantar c/ varanda 3, 5 m²
Cozinha equipada, acesso a Sala de refeições, jardim e Piscina
Casa banho 1 (serviço)
Escritório

Piso 1:
Circulação entre quartos e acesso Piso 0
Quarto 1 c/ Varanda 6 m²
Quarto 2 c/ roupeiros
Quarto 3 (Suite) c/ casa banho 2 e varanda 4,5 m²
Casa banho comum 6 m²

Piso (-1):
Salão interior com 38 m² + Zona arrumos 8 m²

Exterior:
Aprazível zona exterior de jardim, com 4 árvores, acesso a terraço, canil e Piscina
É possível circular 360 graus, ao redor da casa através da zona exterior de jardim.
Acesso ao interior da propriedade através de porta principal e portão de correr para viaturas.
Logradouro exterior para estacionamento de 1 viatura.

Acabamentos & Equipamento:
Sala c/ lareira e recuperador de calor
Suite c/ Varanda
Janelas de PVC e caixilharia alumínio termo lacado, com portadas exteriores e vidros duplos
Aquecimento elétrico de parede em todas as divisões

Cozinha:
100% equipada ( forno, placa, exaustor, combinado, esquentador, máquinas de lavar roupa e louça)
Móveis cinza lacados em alto brilho, bancada em Silstone, cuba de inox
Zona de refeições destacada, teto falso c/ iluminação e acesso ao jardim

Casas de Banho:
Casa de Banho 1 (serviço /lavabo) - 3 peças, poliban, móvel faia e soalho em madeira 
Casa de Banho 2 - (Suite) - 4 peças, banheira e janela
Casa de Banho 3 - (serviço) - 4 peças, banheira e janela

Distâncias & trajetos a pontos de interesse (carro):
- 15 min. Praia do Guincho (Cascais) 
- 8 min. Praia das Maçãs
- 15 min. Sintra (Centro histórico)
- 45 min - Lisboa 
Categoria Energética: C 

ref: 41791.",True,2026-07-16T15:57:05.420650
35049430,,False,266.0,10.21,4,Segunda mão/bom estado,,Classe energética:,False,True,False,False,False,False,True,False,False,chalet,DS PRIVATE TORRES VEDRAS,Profissional,AMI 21634,DSPTVEDRASSD3,http://www.dsprivate.com/imoveis-agencia/torres-vedras_810269,"Moradia de Luxo T3+1 em Magoito
Descubra uma exclusiva moradia de luxo em primeira linha de mar, localizada no encantador Magoito, onde a tranquilidade, a privacidade e as vistas deslumbrantes sobre o Oceano Atlântico se unem para criar um estilo de vida verdadeiramente único.
Implantada num generoso terreno com 10.210 m², esta elegante propriedade dispõe de uma área bruta de construção de 266 m², cuidadosamente distribuída para proporcionar conforto, funcionalidade e uma perfeita ligação ao exterior.
A zona social destaca-se pela ampla sala de estar com 52 m², ideal para momentos de convívio e contemplação da paisagem envolvente, complementada por uma distinta sala de jantar com 23 m². A cozinha, com 25 m², oferece um espaço amplo e funcional, perfeito para quem aprecia receber familiares e amigos.
A área privada conta com três confortáveis suites, incluindo uma magnífica Suite Master com 22,20 m², concebida para garantir o máximo de conforto e privacidade. Dispõe ainda de um escritório, ideal para teletrabalho ou para criar um espaço de leitura e lazer.
A localização é um dos seus maiores atributos: a apenas 40 minutos de Lisboa, a cerca de 20 minutos da Ericeira e a poucos minutos do centro histórico de Sintra, Património Mundial da UNESCO. Aqui poderá desfrutar da proximidade às praias da região, da natureza envolvente e de uma qualidade de vida incomparável.
Uma propriedade rara, onde o privilégio de viver junto ao mar encontra o espaço, a privacidade e a sofisticação que procura.
Sintra é uma das zonas mais emblemáticas de Portugal, reconhecida pela sua forte identidade histórica, paisagem natural única e elevada qualidade de vida.
Situada entre a serra e o mar, Sintra distingue-se pela combinação rara de natureza, património e proximidade à capital, sendo um dos destinos mais procurados para habitação e investimento imobiliário.
Principais vantagens de Sintra:
1. Património e cultura
Classificada como Património Mundial da UNESCO, Palácios icónicos como o Palácio da Pena e a Quinta da Regaleira, Forte identidade histórica e arquitetónica
2. Natureza e paisagem
Inserida na Serra de Sintra, com vegetação luxuriante e microclima único, Proximidade a praias como a Praia das Maçãs, Azenhas do Mar e Magoito, Ambiente protegido e zonas verdes extensas 
3. Qualidade de vida 
Ambiente mais tranquilo e residencial em comparação com Lisboa, Boa oferta de serviços, escolas e comércio, Ideal para famílias e quem procura privacidade
4. Localização estratégica. 
Cerca de 30–40 minutos de Lisboa, Acesso rápido à A17 e IC19, Proximidade a Cascais e Ericeira
5. Mercado imobiliário. 
Forte procura por moradias de luxo e propriedades com terreno, Excelente potencial de valorização, especialmente em zonas costeiras e serranas, Ideal para projetos de habitação permanente ou segunda residência.
Sintra combina o prestígio histórico com um estilo de vida contemporâneo ligado à natureza, sendo uma das localizações mais exclusivas da região de Lisboa.
Marque a sua visita!
 
Esta informação embora precisa não dispensa a consulta da documentação junto da agência imobiliária Lic. AMI nº 21634.
 
Com a DS PRIVATE Torres Vedras, terá a garantia de ser acompanhado por uma equipa de profissionais dedicados e experientes, proporcionando:
- Um acompanhamento próximo e 100% disponível em todo o processo;
- Análise de mercado à medida das suas necessidades, e de acordo com os seus requisitos utilizando a vasta experiência e conhecimento no mercado imobiliário;
- Acompanhamento e consultoria negocial, assim como na realização do Contrato Promessa Compra e Venda (CPCV) e da Escritura.
- Auxílio na procura da melhor solução de financiamento para o seu caso, através do nosso serviço de Intermediação de Crédito. Somos intermediários de crédito, vinculado, registados no Banco de Portugal sob o nº 7165.
Se procura um serviço personali",True,2026-07-16T15:57:11.161837
34450880,,False,193.0,,3,Segunda mão/bom estado,Não tem aquecimento,Classe energética:,True,False,False,True,True,True,True,False,False,home,Domus RS PT,Profissional,AMI 20576,ZTRE-00084,https://domusrs.pt/ficha/index.php?codigo=12758_26366448,"IMÓVEL ARRENDADO ATÉ FEVEREIRO DE 2029 Fantástico apartamento T3 com uma área total de 193 m2 (área privativa de 141 m2 e área dependente de 52 m2). Inserido no condomínio fechado das Oliveiras, em São Pedro de Penaferrim, em Sintra, distrito de Lisboa. Localizado em zona residencial muito tranquila, próximo de pontos de comércio, serviços e transportes públicos. Zona com boas acessibilidades, próximo às autoestradas A9 e A16. Inserido no 2º piso, este apartamento é distribuído por hall de entrada, sala comum, três quartos (um deles em suite), roupeiros embutidos, três casas de banho e cozinha com varanda. Dispõe ainda de cave destinada a estacionamento e arrecadação. O condomínio conta com uma piscina bastante espaçosa e zona lounge, parque infantil rodeado de espaços verdes, ginásio equipado e sauna. Para melhor identificação do imóvel, indique a referência interna ZTRE-00084. Gostaria de saber mais? Não hesite em entrar em contacto connosco. Mais informações por telefone ou preenchendo o formulário de contacto. Teremos todo o gosto em ajudar.",True,2026-07-16T15:57:17.000557
33139840,,False,,643.0,4,Segunda mão/bom estado,Aquecimento individual,Classe energética:,False,False,False,False,False,True,True,False,False,chalet,Porta da Frente Christie’s International Real Estate,Profissional,AMI 6335,PF32186,https://portadafrente.com/pt,"Palacete de 4 quartos meticulosamente restaurado no Centro Histórico da vila de Sintra. Esta residência singular foi cuidadosamente remodelada com materiais de elevada qualidade, preservando a sua herança histórica sem abdicar do conforto moderno.

Destaques:

- Arquitetura Preservada: 
Pé-direito altos, detalhes arquitetónicos encantadores e vistas deslumbrantes para os palácios e monumentos de Sintra.

- Luxo Moderno: 
O piso -1 foi transformado num spa, apresentando sauna, casa de banho, sala de massagem, garrafeira e um Home cinema.

- Layout Funcional: 
No 1º piso, desfrute de um salão espaçoso com acesso ao jardim privativo, cozinha totalmente equipada, sala de jantar e uma biblioteca acolhedora.

- Suítes de Sonho: 
O 2º piso abriga uma suíte principal deslumbrante, completa com closet e casa de banho. Uma segunda suíte com casa de banho proporciona conforto adicional.

- Espaço para Todos:
No 3º piso, dois quartos partilham uma casa de banho, ideal para família ou hóspedes.

Relaxe no jardim encantador com uma fonte romântica, área de churrasco e rodeado pela exuberante vegetação da Serra de Sintra.
Destaca-se ainda a localização perfeita, a uma curta distância a pé do centro histórico de Sintra, este Palacete é mais do que uma casa; é um estilo de vida.

Deixe-se encantar por esta joia única em Sintra. Uma oportunidade única para viver o passado com o conforto do presente.

A histórica vila de Sintra foi distinguida em 1995 com o título de Património Mundial pela UNESCO. Este local encantador e tradicional é permeado por uma atmosfera única. Com palácios majestosos que se elevam sobre a exuberante vegetação, Sintra é um verdadeiro poema visual, uma harmonia entre arquitetura e natureza que transcende o habitual. A cada rua, desvendam-se narrativas silenciosas, e cada recanto transporta-nos para um passado que se entrelaça de forma mágica com o presente.

A Porta da Frente Christie’s, com mais de duas décadas de experiência no mercado imobiliário, destaca-se pela excelência em imóveis e empreendimentos, tanto para venda quanto para arrendamento. Selecionada pela prestigiada marca Christie’s International Real Estate para representar Portugal nas zonas de Lisboa, Cascais, Oeiras e Alentejo, a nossa missão primordial é proporcionar um serviço de excelência a todos os nossos clientes.",True,2026-07-16T15:57:22.944221
34494146,,False,323.0,3.72,4,Segunda mão/bom estado,,Classe energética:,True,False,False,True,True,True,True,False,False,chalet,A Casa das Casas - Ericeira Real Estate,Profissional,AMI 14377,V25274,,"CD_Moradia T4 com piscina, anexo e garagem em terreno de 3700 m², a 3 km da praia e a 11 km da Ericeira. 

DESCRIÇÃO DO IMÓVEL:
Piso -1:
Garagem com 50,3 m²
Arrumos com 30 m²
Casa de banho(*)
Lavandaria (*)

Piso 0
Hall de entrada
Dois quartos com roupeiro
Casa de banho
Sala de 54 m² com 2 zonas
Cozinha

Piso 1:
Hall
Suite com roupeiro e varanda
Suite com quarto de vestir e varanda

Anexo (*):
Cozinha rústica com forno
Telheiro para 2 carros

DESCRIÇÃO DO EXTERIOR: 
Jardim
Logradouro em calçada portuguesa
Churrasqueira
Piscina (*)

EQUIPAMENTOS:
Painéis solares
Portões automáticos
Vídeo porteiro
Estores elétricos
Lareira dupla com recuperador de calor

Cozinha equipada com:
Forno
Placa
Exaustor
Máquina de lavar loiça
Micro-ondas
Frigorifico combinado

APRECIAÇÃO DO IMÓVEL:
Perto da praia de São Julião, ergue-se esta luxuosa moradia que alia elegância, conforto e sustentabilidade. Concebida com materiais de primeira qualidade e arquitetura contemporânea, cada detalhe foi pensado para transmitir requinte, sofisticação e uma vivência exclusiva, ideal para quem procura um verdadeiro refúgio de excelência.
Inserida num terreno generoso com mais de 3.700 m², a propriedade oferece amplos espaços exteriores que convidam ao lazer e à partilha. Destacam-se a piscina privativa, a edificação de apoio equipada com churrasqueira e forno de lenha, perfeitos para convívios, e um jardim que permite múltiplas possibilidades de personalização. A garagem de grande dimensão assegura praticidade e segurança no dia a dia.
A pensar no futuro, a moradia integra painéis solares térmicos e fotovoltaicos, reforçando a sua eficiência energética e promovendo um estilo de vida mais sustentável. 
Num ambiente de tranquilidade, mas com acessos rápidos a Lisboa, Sintra, Ericeira e às praias de São Julião, Samarra, Foz do Lizandro e Magoito, esta é uma oportunidade rara de viver com distinção, espaço e conforto em plena harmonia com a natureza.

INFORMAÇÕES COMPLEMENTARES:
**Cond_
Áreas retiradas da CPU e plantas
(*) Não consta em projeto

** Toda a informação disponível não dispensa a confirmação por parte da mediadora bem como a consulta da documentação do imóvel. ** 
Categoria Energética: B- 

ref: V25274.",True,2026-07-16T15:57:28.672970
35071124,,False,135.0,110.0,2,Segunda mão/bom estado,,Classe energética:,False,False,False,False,False,False,True,False,False,chalet,POOL & GRASS,Profissional,AMI 10935,PG-260610,,"Moradia de traça antiga em Colares (Casas Novas), anterior a 1951, distribuída por dois pisos e em ótimo estado de conservação.
No piso térreo encontra-se um pátio muito solarengo com barbecue e dois belíssimos canteiros, ponto de rega e carregamento para carro elétrico. 
Entrada para a casa pelo hall onde tem uma casa de banho social, cozinha equipada e sala de estar com salamandra a lenha.
No piso superior tem três quartos e uma casa de banho principal com duche e com vista para o mar.
A casa foi recentemente isolada pelo exterior (capoto) e dispõe de ar condicionado individual em todas as divisões. No exterior existe ainda uma arrecadação com cerca de 14 m².
Trata-se de uma moradia com características tradicionais únicas, boa luminosidade e vista mar, situada numa zona calma e característica de Colares. 
Categoria Energética: D 

ref: PG-260610.",True,2026-07-16T15:57:34.521627
35048934,,False,450.0,800.0,3,Segunda mão/bom estado,,Classe energética:,False,False,False,False,False,False,True,False,False,chalet,KW PRO,Profissional,AMI 16107,KWPT-033795,https://www.kwportugal.pt/imovel/Venda/Moradia/Lisboa/Sintra/Colares/68900,"Moradia Unifamiliar T4 | Banzão, Colares
Localização irrepreensível a poucos minutos do mar.
Inserida num lote de terreno de 800 m² com um encantador jardim de roseiras e piscina de água salgada, esta moradia de 3 pisos (cave, r/ch e 1. º andar) destaca-se pelas suas áreas generosas (450 m² de área bruta de construção) e excelente estado de conservação.
 Características Principais:
• Área do Lote: 800 m²
• Área Útil Privativa: 300 m²
• Tipologia: T4 (1 Suite + 3 Quartos)
• Climatização: Ar condicionado recente de alta qualidade em todas as divisões (incluindo cozinha e cave).
• Estacionamento: 2 garagens fechadas para 5 viaturas
 Distribuição Interior:
• Piso 0 (R/Chão): Hall de entrada; sala de estar e sala de jantar duplas com lareira dupla face; cozinha moderna com acesso ao telheiro; 1 quarto com roupeiro; 1 casa de banho com base de duche (walk-in).
• Piso 1: 3 quartos com roupeiros embutidos (sendo 1 deles suite) e casa de banho de apoio.
• Cave: Open space versátil com janelas e luz natural, entrada independente, zona de lavandaria e garrafeira.
 Espaço Exterior:
• Piscina de água salgada com zona de apoio/solário.
• Telheiro com zona de churrasqueira ideal para refeições al fresco.
• Jardim, telheiro e terraços.
Localização: Numa estrada secundária muito sossegada no Banzão. Envolve a tranquilidade residencial da zona com a conveniência de ter o comércio local a uma curta distância a pé. A poucos minutos da Praia das Maças e Praia Grande.",True,2026-07-16T15:57:41.526848
34378559,,False,700.0,11.0,6,Segunda mão/bom estado,,Classe energética:,False,False,False,False,False,False,True,False,False,chalet,PF Real Estate,Profissional,AMI 9254,MOR_1290,,"Moradia única situada nos limites de Sintra, em São João das Lampas.
Desta moradia contempla-se o mar e a serra de Sintra e os seus ícones arquitetónicos: o Castelo da Pena e o Castelo dos Mouros.
Acesso rápido para as praias e para as ligações rápidas para Lisboa e Cascais.
A integração deste imóvel no terreno é perfeita permitindo uma construção em três pisos sem ser visível da entrada principal.
A propriedade tem cerca de 11.000 m2 e uma área habitacional de 600 m2.
Plena de charme e bom gosto a moradia tem pormenores encantadores que integram de uma forma natural as áreas internas e as externas.
A moradia dispõe de 16 assoalhadas que se distribuem de uma maneira natural e orgânica pelos três pisos. Tem 8 quartos, 4 dos quais em suite e todos com áreas equilibradas proporcionando o ambiente certo. Este jogo de equilíbrios é conseguido ao longo de todas as divisões e ao longo dos pátios e terraços, originando sempre sensações de conforto, elegância e funcionalidade.
Sendo uma moradia que respeita a arquitetura clássica portuguesa a simbiose entre o novo e o antigo é perfeita, como se verifica na escolha e na utilização dos materiais, quer pela sua nobreza quer pela sua qualidade.
Dispõe, ainda, de todas as comodidades modernas como o ar condicionado, aquecimento no piso, SPA completo, ginásio, salão de jogos, etc.
No exterior, a entrada na propriedade é feita por uma alameda em calçada portuguesa. Em zona mais reservada, dispõe de dois parques infantis, piscina e zonas verdejantes.
Para Investimento, encontra-se arrendada. 
Categoria Energética: C 

ref: MOR_1290.",True,2026-07-16T15:57:47.211255
